station,easting,northing,elevation
"21733",538795.317,6382844.539,100.000
"21734",538805.263,6382843.495,100.000
"21735",538815.208,6382842.451,100.000
"21736",538825.153,6382841.407,100.000
"21737",538835.099,6382840.364,100.000
"21738",538845.044,6382839.320,100.000
"21739",538854.989,6382838.276,100.000
"21740",538864.935,6382837.232,100.000
"21741",538874.880,6382836.189,100.000
"21742",538884.826,6382835.145,100.000
"21743",538894.771,6382834.101,100.000
"21744",538904.716,6382833.057,100.000
"21745",538914.662,6382832.014,100.000
"21746",538924.607,6382830.970,100.000
"21747",538934.552,6382829.926,100.000
"21748",538944.498,6382828.882,100.000
"21749",538954.443,6382827.839,100.000
"21750",538964.389,6382826.795,100.000
"21751",538974.334,6382825.751,100.000
"21752",538984.279,6382824.707,100.000
"21753",538994.225,6382823.664,100.000
"21754",539004.170,6382822.620,100.000
"21755",539014.116,6382821.576,100.000
"21756",539024.061,6382820.533,100.000
"21757",539034.006,6382819.489,100.000
"21758",539043.952,6382818.445,100.000
"21759",539053.897,6382817.401,100.000
"21760",539063.842,6382816.358,100.000
"21761",539073.788,6382815.314,100.000
"21762",539083.733,6382814.270,100.000
"21763",539093.679,6382813.226,100.000
"21764",539103.624,6382812.183,100.000
"21765",539113.569,6382811.139,100.000
"21766",539123.515,6382810.095,100.000
"21767",539133.460,6382809.051,100.000
"21768",539143.405,6382808.008,100.000
"21769",539153.351,6382806.964,100.000
"21770",539163.296,6382805.920,100.000
"21771",539173.242,6382804.876,100.000
"21772",539183.187,6382803.833,100.000
"21773",539193.132,6382802.789,100.000
"21774",539203.078,6382801.745,100.000
"21775",539213.023,6382800.701,100.000
"21776",539222.969,6382799.658,100.000
"21777",539232.914,6382798.614,100.000
"21778",539242.859,6382797.570,100.000
"21779",539252.805,6382796.526,100.000
"21780",539262.750,6382795.483,100.000
"21781",539272.695,6382794.439,100.000
"21782",539282.641,6382793.395,100.000
"21783",539292.586,6382792.351,100.000
"21784",539302.532,6382791.308,100.000
"21785",539312.477,6382790.264,100.000
"21786",539322.422,6382789.220,100.000
"21787",539332.368,6382788.176,100.000
"21788",539342.313,6382787.133,100.000
"21789",539352.258,6382786.089,100.000
"21790",539362.204,6382785.045,100.000
"21791",539372.149,6382784.002,100.000
"21792",539382.095,6382782.958,100.000
"21793",539392.040,6382781.914,100.000
"21794",539401.985,6382780.870,100.000
"21795",539411.931,6382779.827,100.000
"21796",539421.876,6382778.783,100.000
"21797",539431.822,6382777.739,100.000
"21798",539441.767,6382776.695,100.000
"21799",539451.712,6382775.652,100.000
"21800",539461.658,6382774.608,100.000
"21801",539471.603,6382773.564,100.000
"21802",539481.548,6382772.520,100.000
"21803",539491.494,6382771.477,100.000
"21804",539501.439,6382770.433,100.000
"21805",539511.385,6382769.389,100.000
"21806",539521.330,6382768.345,100.000
"21807",539531.275,6382767.302,100.000
"21808",539541.221,6382766.258,100.000
"21809",539551.166,6382765.214,100.000
"21810",539561.111,6382764.170,100.000
"21811",539571.057,6382763.127,100.000
"21812",539581.002,6382762.083,100.000
"21813",539590.948,6382761.039,100.000
"21814",539600.893,6382759.995,100.000
"21815",539610.838,6382758.952,100.000
"21816",539620.784,6382757.908,100.000
"21817",539630.729,6382756.864,100.000
"21818",539640.675,6382755.820,100.000
"21819",539650.620,6382754.777,100.000
"21820",539660.565,6382753.733,100.000
"21821",539670.511,6382752.689,100.000
"21822",539680.456,6382751.645,100.000
"21823",539690.401,6382750.602,100.000
"21824",539700.347,6382749.558,100.000
"21825",539710.292,6382748.514,100.000
"21826",539720.238,6382747.471,100.000
"21827",539730.183,6382746.427,100.000
"21828",539740.128,6382745.383,100.000
"21829",539750.074,6382744.339,100.000
"21830",539760.019,6382743.296,100.000
"21831",539769.964,6382742.252,100.000
"21832",539779.910,6382741.208,100.000
"21833",539789.855,6382740.164,100.000
"21834",539799.801,6382739.121,100.000
"21835",539809.746,6382738.077,100.000
"21836",539819.691,6382737.033,100.000
"21837",539829.637,6382735.989,100.000
"21838",539839.582,6382734.946,100.000
"21839",539849.528,6382733.902,100.000
"21840",539859.473,6382732.858,100.000
"21841",539869.418,6382731.814,100.000
"21842",539879.364,6382730.771,100.000
"21843",539889.309,6382729.727,100.000
"21844",539899.254,6382728.683,100.000
"21845",539909.200,6382727.639,100.000
"21846",539919.145,6382726.596,100.000
"21847",539929.091,6382725.552,100.000
"21848",539939.036,6382724.508,100.000
"21849",539948.981,6382723.464,100.000
"21850",539958.927,6382722.421,100.000
"21851",539968.872,6382721.377,100.000
"21852",539978.817,6382720.333,100.000
"21853",539988.763,6382719.289,100.000
"21854",539998.708,6382718.246,100.000
"21855",540008.654,6382717.202,100.000
"21856",540018.599,6382716.158,100.000
"21857",540028.544,6382715.114,100.000
"21858",540038.490,6382714.071,100.000
"21859",540048.435,6382713.027,100.000
"21860",540058.381,6382711.983,100.000
"21861",540068.326,6382710.940,100.000
"21862",540078.271,6382709.896,100.000
"21863",540088.217,6382708.852,100.000
"21864",540098.162,6382707.808,100.000
"21865",540108.107,6382706.765,100.000
"21866",540118.053,6382705.721,100.000
"21867",540127.998,6382704.677,100.000
"21868",540137.944,6382703.633,100.000
"21869",540147.889,6382702.590,100.000
"21870",540157.834,6382701.546,100.000
"21871",540167.780,6382700.502,100.000
"21872",540177.725,6382699.458,100.000
"21873",540187.670,6382698.415,100.000
"21874",540197.616,6382697.371,100.000
"21875",540207.561,6382696.327,100.000
"21876",540217.507,6382695.283,100.000
"21877",540227.452,6382694.240,100.000
"21878",540237.397,6382693.196,100.000
"21879",540247.343,6382692.152,100.000
"21880",540257.288,6382691.108,100.000
"21881",540267.234,6382690.065,100.000
"21882",540277.179,6382689.021,100.000
"21883",540287.124,6382687.977,100.000
"21884",540297.070,6382686.933,100.000
"21885",540307.015,6382685.890,100.000
"21886",540316.960,6382684.846,100.000
"21887",540326.906,6382683.802,100.000
"21888",540336.851,6382682.758,100.000
"21889",540346.797,6382681.715,100.000
"21890",540356.742,6382680.671,100.000
"21891",540366.687,6382679.627,100.000
"21892",540376.633,6382678.583,100.000
"21893",540386.578,6382677.540,100.000
"21894",540396.523,6382676.496,100.000
"21895",540406.469,6382675.452,100.000
"21896",540416.414,6382674.409,100.000
"21897",540426.360,6382673.365,100.000
"21898",540436.305,6382672.321,100.000
"21899",540446.250,6382671.277,100.000
"21900",540456.196,6382670.234,100.000
"21901",540466.141,6382669.190,100.000
"21902",540476.087,6382668.146,100.000
"21903",540486.032,6382667.102,100.000
"21904",540495.977,6382666.059,100.000
"21905",540505.923,6382665.015,100.000
"21906",540515.868,6382663.971,100.000
"21907",540525.813,6382662.927,100.000
"21908",540535.759,6382661.884,100.000
"21909",540545.704,6382660.840,100.000
"21910",540555.650,6382659.796,100.000
"21911",540565.595,6382658.752,100.000
"21912",540575.540,6382657.709,100.000
"21913",540585.486,6382656.665,100.000
"21914",540595.431,6382655.621,100.000
"21915",540605.376,6382654.577,100.000
"21916",540615.322,6382653.534,100.000
"21917",540625.267,6382652.490,100.000
"21918",540635.213,6382651.446,100.000
"21919",540645.158,6382650.402,100.000
"21920",540655.103,6382649.359,100.000
"21921",540665.049,6382648.315,100.000
"21922",540674.994,6382647.271,100.000
"21923",540684.940,6382646.227,100.000
"21924",540694.885,6382645.184,100.000
"21925",540704.830,6382644.140,100.000
"21926",540714.776,6382643.096,100.000
"21927",540724.721,6382642.052,100.000
"21928",540734.666,6382641.009,100.000
"21929",540744.612,6382639.965,100.000
"21930",540754.557,6382638.921,100.000
"21931",540764.503,6382637.878,100.000
"21932",540774.448,6382636.834,100.000
"21933",540784.393,6382635.790,100.000
"21934",540794.339,6382634.746,100.000
"21935",540804.284,6382633.703,100.000
"21936",540814.229,6382632.659,100.000
"21937",540824.175,6382631.615,100.000
"21938",540834.120,6382630.571,100.000
"21939",540844.066,6382629.528,100.000
"21940",540854.011,6382628.484,100.000
"21941",540863.956,6382627.440,100.000
"21942",540873.902,6382626.396,100.000
"21943",540883.847,6382625.353,100.000
"21944",540893.793,6382624.309,100.000
"21945",540903.738,6382623.265,100.000
"21946",540913.683,6382622.221,100.000
"21947",540923.629,6382621.178,100.000
"21948",540933.574,6382620.134,100.000
"21949",540943.519,6382619.090,100.000
"21950",540953.465,6382618.046,100.000
"21951",540963.410,6382617.003,100.000
"21952",540973.356,6382615.959,100.000
"21953",540983.301,6382614.915,100.000
"21954",540993.246,6382613.871,100.000
"21955",541003.192,6382612.828,100.000
"21956",541013.137,6382611.784,100.000
"21957",541023.082,6382610.740,100.000
"21958",541033.028,6382609.696,100.000
"21959",541042.973,6382608.653,100.000
"21960",541052.919,6382607.609,100.000
"21961",541062.864,6382606.565,100.000
"21962",541072.809,6382605.521,100.000
"21963",541082.755,6382604.478,100.000
"21964",541092.700,6382603.434,100.000
"21965",541102.646,6382602.390,100.000
"21966",541112.591,6382601.347,100.000
"21967",541122.536,6382600.303,100.000
"21968",541132.482,6382599.259,100.000
"21969",541142.427,6382598.215,100.000
"21970",541152.372,6382597.172,100.000
"21971",541162.318,6382596.128,100.000
"21972",541172.263,6382595.084,100.000
"21973",541182.209,6382594.040,100.000
"21974",541192.154,6382592.997,100.000
"21975",541202.099,6382591.953,100.000
"21976",541212.045,6382590.909,100.000
"21977",541221.990,6382589.865,100.000
"21978",541231.935,6382588.822,100.000
"21979",541241.881,6382587.778,100.000
"21980",541251.826,6382586.734,100.000
"21981",541261.772,6382585.690,100.000
"21982",541271.717,6382584.647,100.000
"21983",541281.662,6382583.603,100.000
"21984",541291.608,6382582.559,100.000
"21985",541301.553,6382581.515,100.000
"21986",541311.499,6382580.472,100.000
"21987",541321.444,6382579.428,100.000
"21988",541331.389,6382578.384,100.000
"21989",541341.335,6382577.340,100.000
"21990",541351.280,6382576.297,100.000
"21991",541361.225,6382575.253,100.000
"21992",541371.171,6382574.209,100.000
"21993",541381.116,6382573.165,100.000
"21994",541391.062,6382572.122,100.000
"21995",541401.007,6382571.078,100.000
"21996",541410.952,6382570.034,100.000
"21997",541420.898,6382568.990,100.000
"21998",541430.843,6382567.947,100.000
"21999",541440.788,6382566.903,100.000
"22000",541450.734,6382565.859,100.000
"22001",541460.679,6382564.816,100.000
"22002",541470.625,6382563.772,100.000
"22003",541480.570,6382562.728,100.000
"22004",541490.515,6382561.684,100.000
"22005",541500.461,6382560.641,100.000
"22006",541510.406,6382559.597,100.000
"22007",541520.352,6382558.553,100.000
"22008",541530.297,6382557.509,100.000
"22009",541540.242,6382556.466,100.000
"22010",541550.188,6382555.422,100.000
"22011",541560.133,6382554.378,100.000
"22012",541570.078,6382553.334,100.000
"22013",541580.024,6382552.291,100.000
"22014",541589.969,6382551.247,100.000
"22015",541599.915,6382550.203,100.000
"22016",541609.860,6382549.159,100.000
"22017",541619.805,6382548.116,100.000
"22018",541629.751,6382547.072,100.000
"22019",541639.696,6382546.028,100.000
"22020",541649.641,6382544.984,100.000
"22021",541659.587,6382543.941,100.000
"22022",541669.532,6382542.897,100.000
"22023",541679.478,6382541.853,100.000
"22024",541689.423,6382540.809,100.000
"22025",541699.368,6382539.766,100.000
"22026",541709.314,6382538.722,100.000
"22027",541719.259,6382537.678,100.000
"22028",541729.205,6382536.634,100.000
"22029",541739.150,6382535.591,100.000
"22030",541749.095,6382534.547,100.000
"22031",541759.041,6382533.503,100.000
"22032",541768.986,6382532.459,100.000
"22033",541778.931,6382531.416,100.000
"22034",541788.877,6382530.372,100.000
"22035",541798.822,6382529.328,100.000
"22036",541808.768,6382528.285,100.000
"22037",541818.713,6382527.241,100.000
"22038",541828.658,6382526.197,100.000
"22039",541838.604,6382525.153,100.000
"22040",541848.549,6382524.110,100.000
"22041",541858.494,6382523.066,100.000
"22042",541868.440,6382522.022,100.000
"22043",541878.385,6382520.978,100.000
"22044",541888.331,6382519.935,100.000
"22045",541898.276,6382518.891,100.000
"22046",541908.221,6382517.847,100.000
"22047",541918.167,6382516.803,100.000
"22048",541928.112,6382515.760,100.000
"22049",541938.058,6382514.716,100.000
"22050",541948.003,6382513.672,100.000
"22051",541957.948,6382512.628,100.000
"22052",541967.894,6382511.585,100.000
"22053",541977.839,6382510.541,100.000
"22054",541987.784,6382509.497,100.000
"22055",541997.730,6382508.453,100.000
"22056",542007.675,6382507.410,100.000
"22057",542017.621,6382506.366,100.000
"22058",542027.566,6382505.322,100.000
"22059",542037.511,6382504.278,100.000
"22060",542047.457,6382503.235,100.000
"22061",542057.402,6382502.191,100.000
"22062",542067.347,6382501.147,100.000
"22063",542077.293,6382500.103,100.000
"22064",542087.238,6382499.060,100.000
"22065",542097.184,6382498.016,100.000
"22066",542107.129,6382496.972,100.000
"22067",542117.074,6382495.928,100.000
"22068",542127.020,6382494.885,100.000
"22069",542136.965,6382493.841,100.000
"22070",542146.911,6382492.797,100.000
"22071",542156.856,6382491.754,100.000
"22072",542166.801,6382490.710,100.000
"22073",542176.747,6382489.666,100.000
"22074",542186.692,6382488.622,100.000
"22075",542196.637,6382487.579,100.000
"22076",542206.583,6382486.535,100.000
"22077",542216.528,6382485.491,100.000
"22078",542226.474,6382484.447,100.000
"22079",542236.419,6382483.404,100.000
"22080",542246.364,6382482.360,100.000
"22081",542256.310,6382481.316,100.000
"22082",542266.255,6382480.272,100.000
"22083",542276.200,6382479.229,100.000
"22084",542286.146,6382478.185,100.000
"22085",542296.091,6382477.141,100.000
"22086",542306.037,6382476.097,100.000
"22087",542315.982,6382475.054,100.000
"22088",542325.927,6382474.010,100.000
"22089",542335.873,6382472.966,100.000
"22090",542345.818,6382471.922,100.000
"22091",542355.764,6382470.879,100.000
"22092",542365.709,6382469.835,100.000
"22093",542375.654,6382468.791,100.000
"22094",542385.600,6382467.747,100.000
"22095",542395.545,6382466.704,100.000
"22096",542405.490,6382465.660,100.000
"22097",542415.436,6382464.616,100.000
"22098",542425.381,6382463.572,100.000
"22099",542435.327,6382462.529,100.000
"22100",542445.272,6382461.485,100.000
"22101",542455.217,6382460.441,100.000
"22102",542465.163,6382459.397,100.000
"22103",542475.108,6382458.354,100.000
"22104",542485.053,6382457.310,100.000
"22105",542494.999,6382456.266,100.000
"22106",542504.944,6382455.223,100.000
"22107",542514.890,6382454.179,100.000
"22108",542524.835,6382453.135,100.000
"22109",542534.780,6382452.091,100.000
"22110",542544.726,6382451.048,100.000
"22111",542554.671,6382450.004,100.000
"22112",542564.617,6382448.960,100.000
"22113",542574.562,6382447.916,100.000
"22114",542584.507,6382446.873,100.000
"22115",542594.453,6382445.829,100.000
"22116",542604.398,6382444.785,100.000
"22117",542614.343,6382443.741,100.000
"22118",542624.289,6382442.698,100.000
"22119",542634.234,6382441.654,100.000
"22120",542644.180,6382440.610,100.000
"22121",542654.125,6382439.566,100.000
"22122",542664.070,6382438.523,100.000
"22123",542674.016,6382437.479,100.000
"22124",542683.961,6382436.435,100.000
"22125",542693.906,6382435.391,100.000
"22126",542703.852,6382434.348,100.000
"22127",542713.797,6382433.304,100.000
"22128",542723.743,6382432.260,100.000
"22129",542733.688,6382431.216,100.000
"22130",542743.633,6382430.173,100.000
"22131",542753.579,6382429.129,100.000
"22132",542763.524,6382428.085,100.000
"22133",542773.470,6382427.041,100.000
"22134",542783.415,6382425.998,100.000
"22135",542793.360,6382424.954,100.000
"22136",542803.306,6382423.910,100.000
"22137",542813.251,6382422.866,100.000
"22138",542823.196,6382421.823,100.000
"22139",542833.142,6382420.779,100.000
"22140",542843.087,6382419.735,100.000
"22141",542853.033,6382418.692,100.000
"22142",542862.978,6382417.648,100.000
"22143",542872.923,6382416.604,100.000
"22144",542882.869,6382415.560,100.000
"22145",542892.814,6382414.517,100.000
"22146",542902.759,6382413.473,100.000
"22147",542912.705,6382412.429,100.000
"22148",542922.650,6382411.385,100.000
"22149",542932.596,6382410.342,100.000
"22150",542942.541,6382409.298,100.000
"22151",542952.486,6382408.254,100.000
"22152",542962.432,6382407.210,100.000
